"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10"
"15" -2.92954544910746 2.940087906525 3.07468257988091 -1.30409757488128 8.3765056167947 -1.91371213614709 -2.56934110492886 -0.252512712673848 -1.6545108538415 2.79311253502359
"16" -5.47222402584317 5.70596356075512 -0.0766437889634356 0.244053401578903 -3.46426547217958 0.370421657555951 2.7540502458967 -3.57387289913602 -2.66490147703083 -4.17706770567365
"17" -2.64827925439323 -2.19603621722609 2.95206397679173 3.74482299894215 4.72123715354124 5.31880954144299 -0.678473861312687 -1.82891538854618 2.52682419261429 0.157857847423226
"18" -3.88643116787382 -1.02615509357313 2.04298063324763 5.5926548472176 1.23518812886197 -2.52699060923748 3.42326319475799 -6.11376595312201 -5.24064331569272 0.356786972794253
"19" -1.28372582180525 3.23042902341687 2.75722332790443 7.01292481067096 0.962203262866297 1.07575502682330 0.358500648908149 -8.08261408289667 -0.85778560919814 3.22801574384272
"20" 2.4858852177443 6.56225061818636 -1.98357163423227 5.89401943557044 -1.21930782684897 -1.60541916374100 0.199725405795610 1.93378155956496 -2.65096903068907 -2.56038913500566
"21" -1.52139493939370 1.43090537527562 3.67815899822758 7.91685742295766 -0.0894788703234627 -4.34702977844533 3.00460775032134 -3.69082730337594 -2.26679475332916 -3.12894904021204
"22" -0.0334024652059216 0.243193738811131 2.67323495308112 2.18990430160091 -2.4461592143316 0.634529465884945 -5.3687410977858 -5.70299758146062 -2.93132944564763 -4.9791837834443
"23" -2.26997110501714 2.74020793689282 5.33775843134514 1.14898443437317 -0.543967198771641 -5.07132045759636 3.23860040641679 -1.95358653803014 -5.87472205109528 1.60915583991187
"24" -0.366848110633782 -0.356247943159995 -3.66344572435990 -1.02310282289298 3.73110746773659 -0.857766233981118 2.58202551247158 -3.05478606475823 0.540096151341582 6.69622776526545
"25" 0.812490149988254 -0.692216810527869 -2.29198024357895 -0.715595860873714 -0.853858048019529 -4.89628356574049 -2.97613790862061 -6.92245313506375 5.84273523744699 -5.01645235525532
"26" -0.243959462039355 0.905267820991069 -1.356481051091 2.83896631526698 0.57654674548549 2.36031860880117 -1.93393014977915 -2.74888369128458 -4.20297058440148 0.814685828667371
"27" -0.0291797324097949 1.74611587314364 -1.27093338962813 1.17683452332664 -6.31056203757044 2.01476355378931 -2.40244462902773 -2.54915813623792 0.98695210783314 -7.25194028667414
"28" -0.78180943968425 1.05950768890631 0.529009382694995 7.49645079945419 -4.50475176049963 1.88172406518171 -4.09853989874050 -2.02839918667795 1.85651371791084 1.49293980663343
"29" -2.1096815230907 -0.239995309322354 -3.13879275813389 1.72216569489145 -2.76551640372645 3.12046851960392 3.97929231283423 -3.01501696383904 -3.11629537622429 2.58129351353671
"30" -3.14880459912892 2.21628393948632 0.236779051354209 -2.07669343448366 2.56057432182090 -1.21944312826797 5.04832249216602 -0.587533155338906 -4.90268992755432 1.24236726834101
"31" -1.89191257896299 1.46351386826254 -3.29015050483895 2.44616161982089 -1.86679657787879 -3.08646498863807 -0.604332385712665 -4.07409245370904 0.225723006803738 0.0288718843548155
"32" 2.51013766438406 4.1223888211715 0.221746037799611 -3.28098311913351 -3.08079473058612 0.616528585610007 0.350542751643176 -4.95316010702744 -3.57146160072262 -1.31545169707152
"33" 0.207331460561423 3.19620593465124 -0.0919335255969003 2.88360555262492 -0.628338813441461 -4.14127272516205 4.98525462648797 1.36820253588746 0.250031767850868 0.116618249185727
"34" -6.23348781330903 2.19252238704161 0.583411844048622 -3.21236146261216 -1.44157592866474 0.0218970232690308 -1.26759501593923 -3.78409597796684 0.403085973986182 -4.53434365789591
"35" -6.30806813837258 -1.18891318662190 0.374741297593523 -2.98569384400207 1.55420671492411 2.97554625295663 -1.45676540231730 -3.43254499161667 -0.976545287136215 0.595000376380987
"36" -0.534499850718378 1.97313106909029 -0.805157502352268 3.66181665886904 -0.651381796674428 3.91233957800823 0.476444677260093 -3.25755246178854 3.18005536658612 -3.68141208012804
"37" -7.48464408775389 3.39019044343075 -2.60112481922347 2.66424303946493 0.0113995941126834 -1.81497223103686 2.69162854843289 -3.98509492020411 -9.81383851626895 1.37835168915423
"38" 0.152059145014042 0.417365413098069 3.27264121743787 2.20992770439560 -1.66404647308195 -0.796401584324378 -0.198954952189425 -2.94177169287465 -1.16189372707739 6.29794880006207
"39" 1.44633201723962 0.403568087030983 2.643068247412 -1.55530558991629 -2.63418975641955 -3.63461624318015 -1.57876263615638 -0.976514443580347 1.97388731131105 3.9161174309425
"40" 1.11869017171127 0.975163816398055 2.68526698811315 1.47913837709462 -5.60689836469617 8.17493216961163 -2.64028497146844 -2.21784334313984 -1.33557069326110 -3.78951689764023
"41" -2.62453440140072 7.498312172479 0.137029287047130 -0.513624552133083 -1.90274464631375 -5.61475616496267 -0.953150812439096 -0.710999238209013 2.51577707331759 -3.62812934980881
"42" -2.74946842658899 1.92309224676152 0.790070896394724 2.65833486316907 -1.48317555126807 -1.35055745973225 1.46584938539435 -1.10731115656847 -5.30342456764651 2.28992525632839
"43" -0.621018526537648 5.44005027789249 4.60583859906517 1.58083126370937 -3.37942107415436 3.04397540644875 -1.17451115726543 -8.16141797471525 0.439765655001954 -2.77694329766431
"44" -5.05757694999112 3.44409623089868 5.25058340528036 -1.92989266822198 -6.96080608282734 2.48929346227748 -2.9976777538045 -4.43488200108942 -2.04603518850742 2.96889035107537
"45" -4.29421050501901 5.22195231619518 -2.25390440415312 -6.69597076701695 -0.73617124282176 -1.92419847761213 1.24993390196897 -3.43350816456605 2.53888322585781 -1.57258129991982
"46" -0.805620794778789 2.54802337135461 2.15464836624181 -2.85855065232728 -2.05179349000225 -2.18428128943849 -0.153275368336477 -6.21790790818533 -0.626441615131452 5.06944704771632
"47" -3.06829419665715 1.48047197749349 1.25262636073147 -2.20380044229773 1.42679989827175 1.56367517456472 -1.10658454814256 -1.96724509074004 -0.298587917851883 2.81959799854678
"48" -3.39626048110625 5.8358885489983 2.64105305649684 1.47840153843387 -3.68518640556295 -2.49985968589961 1.28777508953932 -1.40007475926462 4.45382128611951 2.34095552762986
"49" -1.09724142986952 4.40909606849456 0.35660028975887 -3.00296352853274 -4.65383554998778 1.32080227556552 0.0212473523365925 -0.3514392340314 1.93775498128568 -4.41910279268755
"50" -6.7191141618424 4.81189148485998 5.82475694259769 5.00409990195442 1.97261211237122 -4.94265530904974 -2.39907495279424 -1.80367026528972 -11.3879588184770 3.32412629552363
"51" -0.119941431848355 4.08731587148981 2.22677941779718 -5.24708773400286 -1.06986182113582 0.771911820282806 0.384136728235106 -11.0887389813544 -0.727594657780038 -0.543314593479344
"52" 0.349124742098766 4.80316480479205 0.7193932651954 0.0770355720918175 0.765608964915047 -1.6816667456128 4.12061037390565 -3.52335889984658 -4.71167293907078 3.82426631144110
"53" 0.0389657286086886 5.78824796008603 -1.07127750997868 3.86135270285595 -3.92965134085302 -6.17521157529046 3.87133514809404 -5.15176836687019 -0.158355024888550 -0.821911025424795
"54" -2.20870615400591 4.64032148940821 -1.13283437545917 0.428753190256936 2.89511259710236 2.58971046086296 -1.85176346320485 -4.7564832969122 -1.82879220616263 -2.82544522225016
"55" -9.54432146963544 7.89362385629106 -2.65376508403997 -2.29164985298717 -0.642845661996007 -4.93238945214509 -1.10713115387126 -0.619806376582563 -0.340476860970354 -2.14082156523951
"56" -3.13121112017897 -2.61006715909598 1.05960314729823 2.20720599434004 -4.52395827845642 -5.21298668234427 2.33398439090889 -2.8805922085474 -3.76381359635427 -1.21568939109665
"57" -3.81438199255271 -0.410097400424936 -1.28425935800096 -3.06748683635842 -1.51524142193047 -2.54780051295546 -2.86756465329505 -6.08476769083358 -0.333419165284027 -4.57826371929642
"58" 0.47022755997713 4.26052036060782 -0.78921455720498 -0.575713320124952 4.13090741109071 -12.1247087590158 -4.58262971373906 0.472708375008688 -4.44030299975378 -2.47557087450467
"59" 0.0818048931219041 6.34633521620056 -0.866486590929397 0.47023125329868 -1.54807251367809 1.21116365124199 1.49608833361131 -4.82301836056462 -1.37745831997985 3.65546953190005
"60" -1.99140053678556 1.39346187146398 1.85165477140503 1.02694809916683 0.210878010079339 -3.30552091623109 5.88806855299958 -2.24045084743286 0.655574029723001 1.99438319056215
"61" -5.33350504871203 2.35910333212851 -2.58203579500912 3.26637801274062 -1.55753378713118 1.43262513631678 -3.13888770471726 -0.119143757518704 -3.53256650922301 0.194711304540325
"62" -0.691239892971915 2.48655863565367 2.942557167445 -1.46111045417285 -6.62795231851088 -1.78724623791991 -3.6514133969635 3.37037102715029 0.221647990718552 4.43819101015029
"63" 0.200238492095865 -1.37911786918020 5.55394665473987 -1.85432876127389 -1.27340810196950 -2.50264716555346 -1.27421838861975 -1.67949717817453 -0.246347013132426 -0.180271206946781
"64" 0.767767391296449 1.73817694946708 0.80440358305813 0.417537908120064 -4.51635413432884 -0.767107280646023 -0.348898975833164 -1.70158722975971 2.40014330582467 -0.20783576017044
"65" 0.776173686500829 7.72450265264438 4.18814652108366 6.55045194893218 4.70958913404236 -5.13712137261934 -2.04290351290764 2.22153598795147 -3.54704893042352 -1.91785668605734
"66" -0.716408804649058 -2.03984324789283 -0.136256441219165 -0.400126547359066 -5.70928534398168 0.101060607705713 3.04308256039413 1.40432467052485 -1.28034951207231 1.35176230582916
"67" -4.49676125449901 0.277598625856824 1.71091075120527 0.558411896208327 -4.68611408686903 -2.94272282665541 -2.33609011425422 -1.24523699588580 -0.947548927972175 2.20912995555719
"68" -3.17027578810120 -2.55721778548281 0.00600834663203536 4.85810703540009 -0.622633431602578 -0.84329825369331 3.33558243732253 -0.660527871794471 -0.0519392967510047 3.06162281494899
"69" -2.59163312405873 -2.50347342859273 0.352533122454686 -0.782708501022634 -5.35326590610872 -5.05644586880253 2.01752616847063 -5.97982441799144 2.50361583435167 -1.25912101856525
"70" -3.74911807850125 0.256090148384676 -0.134510589851944 -0.544686750070193 -7.63086378529422 -4.43059153508905 4.17622592530253 5.23029714060906 -2.63469409468317 0.675240591526691
"71" -1.91332810920400 -1.22543705601233 1.49928106298669 -3.41640230672325 -4.49162614368026 -5.04232682511129 -1.54480713335540 -5.17437833543738 -3.57192219836026 1.20651038192289
"72" -2.01713555964317 -1.51744062966863 4.97489124384137 1.46142854847760 -1.09453162989167 -0.506778216895731 -4.37470095689262 -3.99835054742357 -5.30984885943723 -2.55158540751675
"73" 1.06266788164687 3.18123206308395 -0.997193072280205 -4.07436206254719 -6.30468194464305 2.05151859712630 0.826673906329587 -2.74078531430136 1.17895260040627 -3.8925362834587
"74" 0.739945217072656 0.875902212957179 -0.916887534490308 4.09601289311949 -0.0540981917185233 -3.56374772616308 0.575286758082332 -3.16611096260824 -4.37233557570128 -3.29623055630765
"75" 6.74496632084465 0.0974555577110761 0.0838902283023136 0.363236147835770 4.07389937574896 -2.25303207748511 -0.321912197191879 1.12636149175399 -3.39808118552363 4.1486533563802
"76" -1.30683466156141 2.52788318152178 1.14812250735404 -0.825214543359384 -1.22155491694711 -6.64756662283509 0.200607717115364 -3.09183238983557 4.52414460119422 -0.82077303021957
"77" 0.694021505906575 3.36440634308597 3.88874444571563 2.30211534532012 -1.02337466949786 -2.32094630479768 -4.7704842930779 -7.72174225320954 -1.42954918948742 -6.59805294359458
"78" -0.0505828708452566 4.06924807194842 -0.850303639764162 -1.81854092613053 0.565842205264225 1.47886687832585 0.934081897821101 -7.5978807021131 -1.40564245572253 -1.05825075166032
"79" -2.67870228047563 0.274809886716082 -3.06357533869212 3.16597249245479 -2.8685243069755 -0.290665561241568 -0.0406464130317964 -1.60423269238371 2.33196694406563 3.67396189504919
"80" -1.32002379461439 2.38215589057574 3.97949088817381 -2.80400912076235 -2.756190070775 0.127652917639810 -4.27235557619508 -0.899448108248491 -5.16553457803798 3.64282843100036
"81" 1.36027718349606 1.40342064795557 4.53614463498095 -0.722973815804547 -3.57614658136202 -3.77332725058888 1.45924118364968 0.395684880504428 -0.565713591123904 2.13506223409271
"82" 0.54433732632267 0.542170477449203 1.10358241763606 -1.83691340144641 2.17037606098781 -2.74184281992194 4.07676140012378 1.47056820956481 -3.56075031634672 0.674831253806588
"83" -1.8936604227131 3.70366459233032 3.32380922415698 0.996704372620946 2.11092591645229 3.12380488266138 -4.47731366260434 1.49738467631691 -2.60226157110101 4.25943913013139
"84" 0.649150251317379 1.07217373230227 -0.531207748692691 2.59613662721537 0.219192570749351 3.2999369312575 -0.102336712443798 -0.516809003187197 -3.77429610511643 -2.03628147992434
"85" 2.24851199551355 1.84877882492535 4.04477230660531 1.87459129373059 -1.50699780435072 -0.308855497108867 2.21345786752687 -1.27547063345992 -7.90469047020556 0.178090009965484
"86" 0.609117791609228 1.69710545561788 1.33547558483239 0.810065652420023 -3.9511276939175 -1.20820115789336 -0.100050701352759 0.229205924575369 -3.30023093422917 0.448860112184632
"87" 2.39075930792484 -1.28527362221612 0.775651674395985 -2.95602068972792 -0.207276644694724 -0.233843549211508 1.14672003191507 -0.255787707985893 4.39875260484221 3.97284982095612
"88" -4.87291463841358 6.98264996932437 -3.00413152983833 -1.64437154387278 -3.5567717029298 4.39404466894777 -1.73140514684884 -0.57483399951268 5.43896525546416 -0.967593719298067
"89" 3.2193472010883 1.90436055533617 3.30452571221401 3.74494438432013 0.107129686343147 0.650466513311934 -3.86629703694498 1.52314510985566 -3.51292464142417 1.87159749824845
"90" -2.14088585383326 6.9128710318833 1.48908954114789 3.20247682290209 3.45116679521027 -3.56761559901307 1.41819351563497 -2.28779406342403 -0.530812449214896 -3.58773333737238
"91" -7.0364132072018 -0.647767168274965 7.0759712086236 -0.0696954792415979 0.793491456801218 -0.404926104516738 -0.684902957845838 0.345388044499942 -2.17668049937548 6.55515226896216
"92" -2.1237987762281 3.20389872673477 -4.58596446412338 0.435420839838678 -0.564517040944556 0.551344083635782 3.92049864983721 -3.89956764120287 -2.35656868633236 -3.2911055251057
"93" -0.567977211832642 0.172760336672883 0.534398297041194 2.68906392782960 -7.68453851787053 -0.153865880713721 7.40553580756671 -2.05715583318482 4.30729311267472 -2.40603186977794
"94" -1.67422085322758 2.92237862904251 2.94807789041383 1.1648974252011 -0.994061599913784 -6.01886459811964 0.390869074289399 -2.63171829904858 5.13046300469243 -2.0682840319984
"95" 1.14070168291479 -0.0423148967075836 1.81069692429189 -1.27681975295525 -0.74354060469387 3.33457204777158 2.54334875186425 -4.05312125968444 -3.60416454545037 -1.62555469262169
"96" 7.09510679804257 3.64026454213187 1.20362582165828 -0.986219928669415 -0.80690587074019 1.99788187068897 2.2935519257614 -3.50436147712467 3.40741630529626 0.620376692889466
"97" -1.5960100308828 -3.11044325026543 0.573284253596317 -1.26574837949988 -0.582424904403264 -3.70625032061522 2.42805945526265 0.395664059304915 1.73251611201392 3.40422201825837
"98" -2.73628701593401 5.01334599037456 0.973033617750267 0.239495580174662 -0.88894754989457 -0.414253507024604 4.27638569558686 -0.587096228683452 1.90887651023013 1.91089699491931
"99" -1.42664646079169 0.200876830147007 -2.96157414049655 0.49526446803314 -5.2964239738247 -2.66337420388437 0.655759109446251 -5.12589644858377 -3.36925875504338 0.0182227862879372
"100" 1.49075843756761 1.57207565767381 0.979151727784666 3.36971823813770 -3.12545942558156 -4.81115516894165 -0.794514871040161 -3.60775414259483 2.70668487497853 6.42187621872744
